sample_id	major_species	abundance	taxid	phylum	class	order	family	genus	species	original_path	ftp_path
SAMEA4004329	Moraxella catarrhalis	99.949	480	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella catarrhalis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_209/SAMEA4004329.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_209/SAMEA4004329.contigs.fa.gz
SAMN00713564	Thermovibrio ammonificans	99.949	228745	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Thermovibrio	Thermovibrio ammonificans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713564.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713564.contigs.fa.gz
SAMN00103626	Pseudopedobacter saltans	99.95	151895	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pseudopedobacter	Pseudopedobacter saltans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00103626.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00103626.contigs.fa.gz
SAMN07620883	Brevirhabdus pacifica	99.95	1267768	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Brevirhabdus	Brevirhabdus pacifica	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_501/SAMN07620883.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_501/SAMN07620883.contigs.fa.gz
SAMN03769220	Clostridium botulinum	99.951	1491	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_338/SAMN03769220.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_338/SAMN03769220.contigs.fa.gz
SAMN00102793	Calditerrivibrio nitroreducens	99.951	477976	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Calditerrivibrio	Calditerrivibrio nitroreducens	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00102793.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00102793.contigs.fa.gz
SAMN01797753	Cyanobacterium aponinum	99.952	379064	Cyanobacteria		Chroococcales	Cyanobacteriaceae	Cyanobacterium	Cyanobacterium aponinum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_271/SAMN01797753.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_271/SAMN01797753.contigs.fa.gz
SAMN08172666	Campylobacter fetus	99.955	196	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter fetus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_532/SAMN08172666.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_532/SAMN08172666.contigs.fa.gz
SAMEA4392574	Aeromonas salmonicida	99.955	645	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas salmonicida	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_225/SAMEA4392574.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_225/SAMEA4392574.contigs.fa.gz
SAMN07709945	Mesoplasma lactucae	99.955	138853	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	Mesoplasma	Mesoplasma lactucae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_509/SAMN07709945.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_509/SAMN07709945.contigs.fa.gz
SAMN00713608	Sphaerochaeta coccoides	99.955	273376	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta	Sphaerochaeta coccoides	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713608.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713608.contigs.fa.gz
SAMN00713599	Fluviicola taffensis	99.956	191579	Bacteroidetes	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	Fluviicola	Fluviicola taffensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713599.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713599.contigs.fa.gz
SAMN02232065	Turneriella parva	99.957	29510	Spirochaetes	Spirochaetia	Leptospirales	Leptospiraceae	Turneriella	Turneriella parva	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232065.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232065.contigs.fa.gz
SAMN02232052	Solitalea canadensis	99.958	995	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Solitalea	Solitalea canadensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232052.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232052.contigs.fa.gz
SAMN07428568	Gemmata obscuriglobus	99.96	114	Planctomycetes	Planctomycetia	Gemmatales	Gemmataceae	Gemmata	Gemmata obscuriglobus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_488/SAMN07428568.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_488/SAMN07428568.contigs.fa.gz
SAMN02261337	Synechococcus sp. PCC 6312	99.96	195253	Cyanobacteria		Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. PCC 6312	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261337.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261337.contigs.fa.gz
SAMN02261250	Leptolyngbya boryana	99.961	1184	Cyanobacteria		Synechococcales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya boryana	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261250.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261250.contigs.fa.gz
SAMN06473757	Akkermansia muciniphila	99.961	239935	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_456/SAMN06473757.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_456/SAMN06473757.contigs.fa.gz
SAMN08776252	Bacteriovorax stolpii	99.963	960	Proteobacteria	Oligoflexia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	Bacteriovorax stolpii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_560/SAMN08776252.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_560/SAMN08776252.contigs.fa.gz
SAMN00001504	Lactobacillus reuteri	99.963	1598	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus reuteri	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00001504.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00001504.contigs.fa.gz
SAMN00149467	Variovorax paradoxus	99.963	34073	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax paradoxus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00149467.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00149467.contigs.fa.gz
SAMN00114987	Singulisphaera acidiphila	99.963	466153	Planctomycetes	Planctomycetia	Isosphaerales	Isosphaeraceae	Singulisphaera	Singulisphaera acidiphila	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00114987.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00114987.contigs.fa.gz
SAMN02261411	Terriglobus roseus	99.964	392734	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terriglobus	Terriglobus roseus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261411.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261411.contigs.fa.gz
SAMN07786804	Phaeobacter inhibens	99.965	221822	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Phaeobacter inhibens	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_516/SAMN07786804.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_516/SAMN07786804.contigs.fa.gz
SAMN05444421	Celeribacter marinus	99.965	1397108	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter	Celeribacter marinus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05444421.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05444421.contigs.fa.gz
SAMD00025579	Geminocystis sp. NIES-3708	99.97	1615909	Cyanobacteria		Chroococcales	Chroococcaceae	Geminocystis	Geminocystis sp. NIES-3708	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_001/SAMD00025579.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_001/SAMD00025579.contigs.fa.gz
SAMN07431564	Rhodobacter sphaeroides	99.971	1063	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter sphaeroides	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_489/SAMN07431564.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_489/SAMN07431564.contigs.fa.gz
SAMN02261417	Owenweeksia hongkongensis	99.971	253245	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia	Owenweeksia hongkongensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261417.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261417.contigs.fa.gz
SAMN00788606	Sediminispirochaeta smaragdinae	99.972	55206	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta	Sediminispirochaeta smaragdinae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00788606.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00788606.contigs.fa.gz
SAMN04913775	Elizabethkingia anophelis	99.972	1117645	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia anophelis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_384/SAMN04913775.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_384/SAMN04913775.contigs.fa.gz
SAMN02745113	Nitrosomonas europaea	99.973	915	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas europaea	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02745113.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02745113.contigs.fa.gz
SAMN02261335	Oscillatoria nigro-viridis	99.974	482564	Cyanobacteria		Oscillatoriales	Oscillatoriaceae	Oscillatoria	Oscillatoria nigro-viridis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261335.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261335.contigs.fa.gz
SAMN08776300	Kushneria marisflavi	99.975	157779	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Kushneria	Kushneria marisflavi	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_560/SAMN08776300.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_560/SAMN08776300.contigs.fa.gz
SAMN00114988	Halobacteroides halobius	99.976	42422	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Halobacteroides	Halobacteroides halobius	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00114988.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00114988.contigs.fa.gz
SAMN02232041	Muricauda ruestringensis	99.976	111501	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Muricauda	Muricauda ruestringensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232041.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232041.contigs.fa.gz
SAMN00996448	Pelosinus fermentans	99.976	365349	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Pelosinus	Pelosinus fermentans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_270/SAMN00996448.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_270/SAMN00996448.contigs.fa.gz
SAMN01909281	Pedobacter heparinus	99.977	984	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter heparinus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_272/SAMN01909281.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_272/SAMN01909281.contigs.fa.gz
SAMN02261390	Niabella soli	99.977	446683	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Niabella	Niabella soli	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261390.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261390.contigs.fa.gz
SAMN05444391	Thermocrinis minervae	99.978	381751	Aquificae	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis minervae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05444391.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05444391.contigs.fa.gz
SAMN03418623	Rathayibacter toxicus	99.979	145458	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rathayibacter	Rathayibacter toxicus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_320/SAMN03418623.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_320/SAMN03418623.contigs.fa.gz
SAMN02440953	Candidatus Cloacimonas acidaminovorans	99.979	456827	Candidatus Cloacimonetes				Candidatus Cloacimonas	Candidatus Cloacimonas acidaminovorans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02440953.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02440953.contigs.fa.gz
SAMN02261347	Gloeocapsa sp. PCC 7428	99.98	1173026	Cyanobacteria		Chroococcales	Chroococcaceae	Gloeocapsa	Gloeocapsa sp. PCC 7428	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261347.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261347.contigs.fa.gz
SAMN04917385	Orientia tsutsugamushi	99.981	784	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Orientia	Orientia tsutsugamushi	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_385/SAMN04917385.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_385/SAMN04917385.contigs.fa.gz
SAMN06269301	Geobacter sp. DSM 9736	99.982	1277350	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter sp. DSM 9736	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_445/SAMN06269301.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_445/SAMN06269301.contigs.fa.gz
SAMN05444287	Octadecabacter temperatus	99.982	1458307	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Octadecabacter	Octadecabacter temperatus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05444287.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05444287.contigs.fa.gz
SAMN00713617	Tepidanaerobacter acetatoxydans	99.984	499229	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Tepidanaerobacter	Tepidanaerobacter acetatoxydans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713617.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713617.contigs.fa.gz
SAMN02598491	Fibrobacter succinogenes	99.985	833	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	Fibrobacter succinogenes	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_288/SAMN02598491.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_288/SAMN02598491.contigs.fa.gz
SAMN07451160	Deinococcus radiodurans	99.985	1299	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus radiodurans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_490/SAMN07451160.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_490/SAMN07451160.contigs.fa.gz
SAMN09227124	Halomonas elongata	99.987	2746	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas elongata	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_584/SAMN09227124.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_584/SAMN09227124.contigs.fa.gz
SAMN08470029	Devosia sp. I507	99.988	2083786	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Devosia sp. I507	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_544/SAMN08470029.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_544/SAMN08470029.contigs.fa.gz
SAMN09088054	Mycolicibacterium smegmatis	99.989	1772	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium smegmatis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_577/SAMN09088054.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_577/SAMN09088054.contigs.fa.gz
SAMN08769264	Acholeplasma laidlawii	99.989	2148	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma laidlawii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_559/SAMN08769264.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_559/SAMN08769264.contigs.fa.gz
SAMN00777080	Aquiflexum balticum	99.989	280473	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Aquiflexum	Aquiflexum balticum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00777080.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00777080.contigs.fa.gz
SAMN01797702	Pleurocapsa minor	99.99	54308	Cyanobacteria		Pleurocapsales	Hyellaceae	Pleurocapsa	Pleurocapsa minor	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_271/SAMN01797702.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_271/SAMN01797702.contigs.fa.gz
SAMN00025417	Mesotoga prima	99.99	1184387	Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	Mesotoga	Mesotoga prima	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00025417.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00025417.contigs.fa.gz
SAMN06451438	Dehalococcoides mccartyi	99.991	61435	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	Dehalococcoides mccartyi	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_455/SAMN06451438.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_455/SAMN06451438.contigs.fa.gz
SAMEA4523478	Lachnoclostridium phytofermentans	99.992	66219	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium phytofermentans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_232/SAMEA4523478.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_232/SAMEA4523478.contigs.fa.gz
SAMN07946442	Corynebacterium diphtheriae	99.997	1717	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium diphtheriae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_519/SAMN07946442.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_519/SAMN07946442.contigs.fa.gz
SAMN06754984	Marinomonas mediterranea	99.997	119864	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas	Marinomonas mediterranea	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_464/SAMN06754984.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_464/SAMN06754984.contigs.fa.gz
SAMN05444285	Draconibacterium orientale	99.997	1168034	Bacteroidetes	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Draconibacterium	Draconibacterium orientale	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05444285.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05444285.contigs.fa.gz
SAMN03375744	Hoeflea sp. IMCC20628	99.997	1620421	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Hoeflea	Hoeflea sp. IMCC20628	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_320/SAMN03375744.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_320/SAMN03375744.contigs.fa.gz
SAMN04283684	Agromyces aureus	99.998	453304	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	Agromyces aureus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_355/SAMN04283684.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_355/SAMN04283684.contigs.fa.gz
SAMEA3986617	Mycobacteroides abscessus	99.999	36809	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides abscessus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_209/SAMEA3986617.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_209/SAMEA3986617.contigs.fa.gz
